,data
35955,0.02
35956,0.35
35957,-0.12
35958,-0.03
35959,0.08
35960,0.06
35961,0.07
35962,-0.61
35963,-0.04
35964,0.18
35965,0.23
35966,0.24
35967,-0.3
35968,-1.19
35969,-0.11
35970,-0.72
35971,0.54
35972,0.06
35973,0.2
35974,0.64
35975,0.35
35976,0.06
35977,-0.08
35978,0.07
35979,-0.11
35980,-0.27
35981,0.05
35982,-0.04
35983,-0.5
35984,-0.15
35985,0.12
35986,0.36
35987,0.0
35988,0.49
35989,0.35
35990,0.02
35991,0.31
35992,0.13
35993,0.29
35994,0.18
35995,0.29
35996,-0.19
35997,-0.14
35998,0.26
35999,0.39
36000,-0.47
36001,0.56
36002,-0.03
36003,0.0
36004,0.08
36005,0.45
36006,0.11
36007,0.0
36008,0.15
36009,-0.06
36010,-0.03
36011,0.4
36012,0.09
36013,-0.25
36014,0.16
36015,0.18
36016,0.37
36017,-0.21
36018,0.09
36019,-1.15
36020,1.15
36021,0.34
36022,0.34
36023,-0.16
36024,0.05
36025,0.17
36026,0.19
36027,-0.04
36028,-0.44
36029,0.02
36030,0.28
36031,0.23
36032,-0.18
36033,-0.19
36034,0.02
36035,-0.27
36036,-0.33
36037,0.3
36038,0.44
36039,0.42
36040,0.22
36041,0.11
36042,0.02
36043,-0.1
36044,0.06
36045,-0.12
36046,-0.38
36047,0.12
36048,-0.11
36049,-0.7
36050,-0.82
36051,-0.04
36052,0.41
36053,0.06
36054,0.01
36055,-0.57
36056,-0.97
36057,-0.15
36058,0.35
36059,-0.13
36060,-0.45
36061,0.38
36062,0.56
36063,0.43
36064,0.23
36065,-0.17
36066,-0.27
36067,0.25
36068,-0.14
36069,-0.3
36070,0.54
36071,0.37
36072,0.2
36073,0.83
36074,0.74
36075,0.66
36076,0.25
36077,0.06
36078,0.53
36079,0.41
36080,0.23
36081,0.31
36082,0.23
36083,-0.06
36084,-0.05
36085,-0.04
36086,0.21
36087,0.49
36088,0.21
36089,0.34
36090,0.16
36091,0.53
36092,0.29
36093,0.08
36094,0.29
36095,0.37
36096,0.03
36097,-0.2
36098,0.55
36099,-0.86
36100,-0.82
36101,0.97
36102,0.26
36103,-0.2
36104,0.21
36105,0.58
36106,0.71
36107,0.53
36108,0.67
36109,0.17
36110,0.14
36111,0.25
36112,0.26
36113,0.2
36114,-0.05
36115,-0.3
36116,0.43
36117,-0.4
36118,0.14
36119,0.29
36120,0.22
36121,0.1
36122,-0.06
36123,0.04
36124,-0.23
36125,-0.02
36126,0.15
36127,0.1
36128,0.27
36129,-0.16
36130,-0.61
36131,-0.45
36132,0.15
36133,0.45
36134,0.03
36135,0.51
36136,-0.11
36137,0.07
36138,0.29
36139,0.68
36140,0.54
36141,0.37
36142,0.24
36143,0.15
36144,0.25
36145,0.44
36146,0.1
36147,-0.25
36148,0.26
36149,0.35
36150,0.11
36151,0.2
36152,-0.09
36153,0.05
36154,-0.1
36155,-0.1
36156,0.02
36157,-0.03
36158,0.06
36159,0.07
36160,-0.03
36161,-0.21
36162,0.4
36163,0.44
36164,0.08
36165,-0.22
36166,0.09
36167,0.33
36168,-0.55
36169,-0.25
36170,-0.68
36171,0.54
36172,-0.57
36173,-0.71
36174,0.52
36175,-0.67
36176,-1.1
36177,-0.14
36178,0.32
36179,-0.55
36180,-1.14
36181,-1.11
36182,-0.96
36183,0.43
36184,-1.98
36185,0.34
36186,1.33
36187,0.65
36188,-0.42
36189,-0.52
36190,0.14
36191,-0.51
36192,-1.9
36193,-0.91
36194,-3.23
36195,0.2
36196,3.23
36197,0.8
36198,0.95
36199,0.03
36200,-0.46
36201,0.92
36202,0.71
36203,0.17
36204,-0.3
36205,0.59
36206,0.2
36207,0.05
36208,-0.06
36209,-1.33
36210,-0.57
36211,-0.07
36212,0.43
36213,0.04
36214,-0.15
36215,0.05
36216,0.9
36217,0.72
36218,0.17
36219,-0.11
36220,0.57
36221,0.26
36222,0.21
36223,0.18
36224,0.47
36225,0.54
36226,0.63
36227,0.39
36228,0.18
36229,0.15
36230,0.31
36231,-0.57
36232,-0.04
36233,-0.05
36234,0.18
36235,0.19
36236,0.36
36237,0.38
36238,0.23
36239,0.17
36240,0.07
36241,0.57
36242,0.52
36243,0.39
36244,0.24
36245,0.3
36246,0.35
36247,0.38
36248,-0.67
36249,0.51
36250,0.46
36251,0.07
36252,0.14
36253,-0.15
36254,0.7
36255,-0.88
36256,0.54
36257,0.44
36258,-0.02
36259,-0.5
36260,0.08
36261,0.3
36262,0.61
36263,0.74
36264,-0.25
36265,0.33
36266,1.07
36267,0.68
36268,0.46
36269,0.34
36270,0.28
36271,0.37
36272,0.35
36273,0.13
36274,0.15
36275,0.43
36276,-0.01
36277,-0.83
36278,0.48
36279,0.28
36280,-0.32
36281,0.16
36282,-0.14
36283,0.21
36284,0.38
36285,-0.05
36286,-0.2
36287,0.13
36288,0.15
36289,0.46
36290,0.49
36291,0.39
36292,0.33
36293,-0.28
36294,0.06
36295,0.28
36296,-0.15
36297,0.31
36298,0.49
36299,0.71
36300,0.24
36301,0.05
36302,0.78
36303,0.28
36304,0.17
36305,-1.07
36306,1.41
36307,0.38
36308,0.55
36309,0.45
36310,0.42
36311,0.2
36312,0.46
36313,0.5
36314,0.32
36315,-0.56
36316,0.52
36317,-0.4
36318,-0.24
36319,-0.52
36320,-0.17
36321,0.53
36322,0.38
36323,0.38
36324,0.53
36325,0.56
36326,0.7
36327,0.02
36328,0.17
36329,0.59
36330,0.19
36331,0.19
36332,0.57
36333,0.27
36334,0.61
36335,0.07
36336,-0.34
36337,0.08
36338,0.38
36339,0.6
36340,0.4
36341,0.23
36342,0.13
36343,0.04
36344,-0.39
36345,-1.51
36346,0.82
36347,0.2
36348,0.52
36349,0.43
36350,-0.26
36351,0.84
36352,0.13
36353,0.42
36354,0.1
36355,-0.2
36356,0.16
36357,-0.38
36358,0.24
36359,-0.09
36360,-0.29
36361,-0.34
36362,0.64
36363,1.0
36364,-1.18
36365,-1.01
36366,0.84
36367,-0.11
36368,-1.59
36369,-0.31
36370,1.1
36371,-0.2
36372,0.24
36373,-1.42
36374,-1.67
36375,0.48
36376,0.35
36377,0.66
36378,1.34
36379,0.27
36380,-0.11
36381,0.18
36382,0.47
36383,0.47
36384,-0.51
36385,-0.76
36386,0.25
36387,0.47
36388,0.91
36389,0.72
36390,0.48
36391,0.43
36392,0.59
36393,0.14
36394,0.51
36395,0.24
36396,0.53
36397,-0.03
36398,0.52
36399,0.63
36400,0.32
36401,-0.25
36402,0.0
36403,0.0
36404,-0.03
36405,-0.86
36406,0.28
36407,-0.22
36408,-1.34
36409,-0.72
36410,-2.39
36411,-1.25
36412,-1.61
36413,0.7
36414,0.11
36415,-1.68
36416,-1.46
36417,-2.38
36418,-1.72
36419,2.57
36420,-0.15
36421,0.54
36422,1.18
36423,1.29
36424,0.54
36425,-0.02
36426,0.32
36427,-1.03
36428,-0.03
36429,0.31
36430,0.23
36431,-0.78
36432,-0.84
36433,0.39
36434,0.85
36435,1.18
36436,0.74
36437,0.2
36438,-0.01
36439,-0.03
36440,0.01
36441,0.11
36442,0.5
36443,0.59
36444,-0.45
36445,-0.02
36446,-0.61
36447,-0.36
36448,-1.18
36449,-0.65
36450,1.03
36451,0.1
36452,1.12
36453,0.41
36454,0.36
36455,-0.03
36456,-0.32
36457,-0.36
36458,0.46
36459,0.34
36460,-0.2
36461,-0.63
36462,-0.52
36463,-0.19
36464,0.05
36465,-2.58
36466,-0.8
36467,0.76
36468,-0.22
36469,-0.26
36470,-1.77
36471,-0.25
36472,1.24
36473,0.59
36474,0.31
36475,-0.31
36476,0.2
36477,-0.54
36478,-0.16
36479,0.45
36480,-0.23
36481,-1.05
36482,-0.87
36483,-1.44
36484,-1.24
36485,-1.92
36486,0.03
36487,1.08
36488,-1.34
36489,-2.84
36490,-3.78
36491,1.18
36492,1.95
36493,0.59
36494,-0.33
36495,-0.34
36496,-1.28
36497,-0.32
36498,0.36
36499,1.86
36500,0.92
36501,0.31
36502,0.44
36503,0.26
36504,-0.08
36505,-0.27
36506,-1.51
36507,0.09
36508,-0.18
36509,0.15
36510,0.04
36511,-0.95
36512,-1.26
36513,0.08
36514,-2.23
36515,-0.93
36516,-0.91
36517,-1.76
36518,-1.92
36519,0.52
36520,0.77
36521,1.83
36522,0.74
36523,-0.04
36524,0.53
36525,1.26
36526,-0.43
36527,-0.33
36528,-0.19
36529,0.04
36530,-0.24
36531,1.08
36532,0.65
36533,0.62
36534,0.16
36535,0.53
36536,0.14
36537,-0.02
36538,0.31
36539,-0.02
36540,0.9
36541,0.87
36542,0.75
36543,-0.15
36544,0.56
36545,1.46
36546,-0.23
36547,-0.48
36548,-1.44
36549,-0.76
36550,0.98
36551,1.13
36552,-0.07
36553,-0.13
36554,0.15
36555,-0.08
36556,0.03
36557,-0.19
36558,0.56
36559,0.68
36560,0.63
36561,0.65
36562,0.96
36563,-0.04
36564,0.58
36565,-0.62
36566,0.12
36567,0.02
36568,-0.35
36569,0.78
36570,0.61
36571,0.09
36572,-0.39
36573,-0.8
36574,-0.88
36575,-0.07
36576,1.48
36577,0.28
36578,2.17
36579,1.51
36580,1.51
36581,0.4
36582,1.44
36583,0.94
36584,0.92
36585,0.19
36586,1.4
36587,0.3
36588,0.53
36589,1.13
36590,0.48
36591,0.72
36592,-0.49
36593,0.16
36594,0.9
36595,1.52
36596,0.35
36597,0.0
36598,0.87
36599,1.01
36600,0.14
36601,0.0
36602,1.19
36603,-0.63
36604,0.61
36605,0.59
36606,0.78
36607,-0.07
36608,-0.36
36609,-0.09
36610,-0.27
36611,0.33
36612,-0.02
36613,0.05
36614,-1.57
36615,0.42
36616,0.91
36617,0.51
36618,0.47
36619,0.2
36620,0.43
36621,0.43
36622,0.66
36623,0.44
36624,-0.28
36625,0.02
36626,0.57
36627,0.57
36628,0.14
36629,0.34
36630,-0.31
36631,0.37
36632,0.49
36633,0.05
36634,-0.01
36635,0.25
36636,0.38
36637,-0.05
36638,-1.34
36639,0.17
36640,0.55
36641,0.14
36642,-0.64
36643,-1.52
36644,0.76
36645,0.03
36646,0.45
36647,0.67
36648,0.54
36649,1.1
36650,0.07
36651,0.28
36652,0.62
36653,-0.04
36654,0.55
36655,0.12
36656,0.82
36657,0.27
36658,0.4
36659,0.4
36660,0.73
36661,0.23
36662,0.43
36663,0.14
36664,-1.28
36665,0.36
36666,0.77
36667,0.04
36668,-0.46
36669,0.59
36670,0.1
36671,0.29
36672,-0.05
36673,-0.08
36674,-0.3
36675,-1.58
36676,0.99
36677,-0.25
36678,-0.41
36679,-2.41
36680,1.26
36681,-0.03
36682,-2.86
36683,2.49
36684,1.2
36685,0.85
36686,0.65
36687,1.03
36688,0.84
36689,0.04
36690,0.33
36691,0.16
36692,0.4
36693,0.15
36694,0.06
36695,0.13
36696,0.41
36697,-0.32
36698,0.04
36699,0.45
36700,-0.46
36701,0.53
36702,0.86
36703,0.68
36704,0.05
36705,0.95
36706,0.68
36707,0.31
36708,0.27
36709,0.5
36710,0.65
36711,0.28
36712,0.55
36713,0.26
36714,-0.15
36715,-0.21
36716,-0.48
36717,0.51
36718,0.74
36719,0.72
36720,0.43
36721,0.48
36722,0.37
36723,-0.13
36724,-0.09
36725,0.6
36726,0.28
36727,0.04
36728,0.08
36729,-0.29
36730,-0.48
36731,-0.74
36732,0.19
36733,-0.25
36734,0.34
36735,0.24
36736,-0.28
36737,-0.55
36738,0.02
36739,-0.48
36740,-0.59
36741,0.14
36742,0.23
36743,0.76
36744,0.67
36745,0.51
36746,0.42
36747,0.51
36748,-0.01
36749,0.31
36750,0.37
36751,0.37
36752,0.6
36753,0.28
36754,0.34
36755,0.31
36756,-0.56
36757,0.41
36758,0.39
36759,0.59
36760,0.12
36761,-0.87
36762,0.23
36763,0.49
36764,0.42
36765,-0.38
36766,0.5
36767,0.21
36768,0.32
36769,0.73
36770,0.32
36771,-0.85
36772,-0.48
36773,-0.41
36774,0.38
36775,-1.0
36776,0.11
36777,0.21
36778,-0.32
36779,-0.46
36780,-0.69
36781,-0.7
36782,0.03
36783,0.8
36784,0.04
36785,-0.02
36786,-1.03
36787,-0.92
36788,-0.63
36789,-0.25
36790,-0.2
36791,-0.27
36792,0.32
36793,0.6
36794,-0.84
36795,-1.57
36796,0.11
36797,1.27
36798,0.68
36799,-2.09
36800,2.59
36801,1.02
36802,0.2
36803,0.54
36804,0.6
36805,0.24
36806,-0.3
36807,1.06
36808,0.9
36809,-0.05
36810,0.4
36811,0.1
36812,0.31
36813,0.64
36814,0.47
36815,0.87
36816,0.57
36817,-0.52
36818,-0.18
36819,0.14
36820,0.67
36821,0.44
36822,0.44
36823,0.59
36824,0.82
36825,-0.02
36826,1.08
36827,0.44
36828,-0.72
36829,-0.39
36830,0.9
36831,0.85
36832,-0.12
36833,0.5
36834,1.02
36835,0.59
36836,0.3
36837,0.04
36838,0.48
36839,0.38
36840,-0.08
36841,-1.44
36842,-0.54
36843,-0.27
36844,-0.25
36845,0.69
36846,-0.26
36847,-0.89
36848,-0.98
36849,0.11
36850,-0.33
36851,-0.79
36852,-0.04
36853,0.16
36854,-2.07
36855,-1.51
36856,-1.63
36857,1.51
36858,0.62
36859,-0.13
36860,0.45
36861,0.85
36862,0.29
36863,-0.65
36864,-1.22
36865,0.26
36866,-0.6
36867,-0.95
36868,-1.14
36869,-2.41
36870,-1.25
36871,2.19
36872,0.34
36873,-0.16
36874,1.85
36875,0.67
36876,0.35
36877,-2.83
36878,0.43
36879,1.16
36880,-0.53
36881,-0.22
36882,-1.02
36883,-0.2
36884,-0.27
36885,0.61
36886,0.8
36887,0.04
36888,0.68
36889,1.99
36890,0.17
36891,0.75
36892,0.6
36893,-0.1
36894,1.88
36895,0.69
36896,1.29
36897,1.07
36898,0.93
36899,1.01
36900,0.74
36901,-1.28
36902,-0.27
36903,1.51
36904,0.92
36905,0.54
36906,0.66
36907,0.3
36908,0.41
36909,0.3
36910,0.71
36911,-0.04
36912,0.17
36913,0.81
36914,0.48
36915,-0.57
36916,0.91
36917,0.48
36918,-0.07
36919,0.19
36920,-0.21
36921,-0.35
36922,-0.23
36923,0.8
36924,0.98
36925,0.25
36926,0.86
36927,0.5
36928,0.81
36929,0.53
36930,0.72
36931,0.8
36932,0.96
36933,-0.43
36934,1.19
36935,0.9
36936,0.01
36937,0.46
36938,-0.47
36939,-0.37
36940,-1.31
36941,0.02
36942,0.37
36943,-0.05
36944,-0.43
36945,-0.57
36946,-0.35
36947,-0.11
36948,-0.05
36949,0.73
36950,1.73
36951,1.44
36952,0.17
36953,0.23
36954,-0.08
36955,-0.12
36956,-0.54
36957,-0.5
36958,-1.03
36959,-2.02
36960,-0.52
36961,-1.5
36962,-0.08
36963,-1.34
36964,0.12
36965,-0.48
36966,-0.37
36967,0.8
36968,0.83
36969,-0.25
36970,-0.03
36971,1.1
36972,0.42
36973,0.04
36974,0.47
36975,0.45
36976,0.18
36977,-0.19
36978,0.34
36979,0.2
36980,-0.1
36981,-0.34
36982,0.31
36983,0.24
36984,0.54
36985,0.72
36986,0.46
36987,0.63
36988,-0.13
36989,0.13
36990,0.36
36991,0.37
36992,0.45
36993,0.49
36994,0.33
36995,0.49
36996,0.36
36997,0.05
36998,0.76
36999,0.62
37000,0.43
37001,0.26
37002,-0.08
37003,-0.07
37004,-0.3
37005,-0.2
37006,0.43
37007,0.26
37008,0.46
37009,0.31
37010,0.5
37011,0.07
37012,-0.13
37013,-0.29
37014,0.39
37015,-0.38
37016,-0.73
37017,-0.12
37018,-0.56
37019,-0.19
37020,0.3
37021,0.03
37022,0.96
37023,1.13
37024,0.82
37025,0.52
37026,0.75
37027,0.19
37028,0.33
37029,0.47
37030,0.67
37031,0.29
37032,0.76
37033,0.94
37034,0.89
37035,0.19
37036,0.14
37037,0.03
37038,0.65
37039,0.31
37040,0.26
37041,-0.11
37042,0.39
37043,-0.41
37044,-0.59
37045,0.06
37046,0.01
37047,-0.83
37048,-0.09
37049,0.16
37050,-0.07
37051,-1.4
37052,0.32
37053,0.57
37054,0.06
37055,-1.72
37056,-2.03
37057,-0.91
37058,0.41
37059,-0.25
37060,-1.26
37061,0.74
37062,1.1
37063,0.92
37064,0.43
37065,0.1
37066,-0.12
37067,0.72
37068,0.74
37069,-0.05
37070,-0.04
37071,0.1
37072,0.05
37073,-0.08
37074,0.08
37075,-0.24
37076,-0.07
37077,-0.2
37078,0.03
37079,0.2
37080,0.11
37081,0.0
37082,-0.14
37083,0.08
37084,-1.53
37085,-1.64
37086,-0.8
37087,-1.28
37088,-1.71
37089,-1.06
37090,0.31
37091,-0.58
37092,-0.13
37093,-0.23
37094,1.04
37095,0.44
37096,-1.32
37097,-0.8
37098,0.18
37099,0.38
37100,-0.25
37101,-0.91
37102,-0.71
37103,-0.05
37104,0.71
37105,0.98
37106,0.93
37107,0.19
37108,-0.2
37109,0.11
37110,0.29
37111,0.68
37112,0.44
37113,0.1
37114,-0.83
37115,-0.09
37116,-1.18
37117,0.12
37118,0.77
37119,0.65
37120,0.3
37121,-0.27
37122,-0.31
37123,-0.99
37124,0.11
37125,0.17
37126,-1.05
37127,-0.06
37128,0.12
37129,0.73
37130,0.5
37131,0.28
37132,0.93
37133,1.15
37134,0.17
37135,0.41
37136,0.47
37137,0.33
37138,-0.21
37139,0.17
37140,0.0
37141,-0.4
37142,0.47
37143,0.23
37144,-0.2
37145,-0.01
37146,-0.52
37147,-0.78
37148,0.2
37149,0.0
37150,-0.12
37151,-0.08
37152,-0.86
37153,-0.34
37154,0.25
37155,-0.44
37156,-0.56
37157,0.13
37158,-0.07
37159,-0.74
37160,-1.27
37161,-0.86
37162,-1.24
37163,-1.81
37164,0.17
37165,-0.72
37166,-1.22
37167,-0.21
37168,-1.45
37169,-1.17
37170,-1.56
37171,1.2
37172,-0.59
37173,-0.32
37174,0.33
37175,0.56
37176,0.73
37177,1.19
37178,1.3
37179,-0.86
37180,-1.13
37181,-0.92
37182,-1.99
37183,-0.28
37184,-1.64
37185,-0.88
37186,1.14
37187,0.47
37188,-0.45
37189,-1.58
37190,-1.01
37191,-0.67
37192,-1.35
37193,-3.66
37194,-1.59
37195,0.94
37196,2.99
37197,2.52
37198,-0.67
37199,0.08
37200,1.0
37201,0.08
37202,-0.09
37203,-0.54
37204,-1.06
37205,-0.1
37206,1.36
37207,0.73
37208,1.18
37209,0.73
37210,-0.07
37211,0.28
37212,0.36
37213,-0.93
37214,-0.73
37215,0.41
37216,0.32
37217,0.92
37218,-0.21
37219,-0.82
37220,-0.84
37221,-0.51
37222,-1.4
37223,0.84
37224,1.71
37225,-0.31
37226,-0.08
37227,0.95
37228,0.14
37229,-0.21
37230,0.58
37231,0.9
37232,0.35
37233,0.3
37234,0.0
37235,-0.49
37236,-0.57
37237,-0.66
37238,-0.21
37239,-0.57
37240,0.94
37241,-0.29
37242,0.0
37243,-0.28
37244,-0.51
37245,0.31
37246,1.01
37247,2.08
37248,1.41
37249,0.66
37250,0.8
37251,0.52
37252,0.57
37253,1.22
37254,0.81
37255,-0.35
37256,0.66
37257,0.4
37258,-0.15
37259,-1.06
37260,0.49
37261,0.34
37262,-0.12
37263,0.4
37264,0.53
37265,0.21
37266,0.73
37267,-0.24
37268,-0.34
37269,0.01
37270,-0.86
37271,-0.35
37272,-1.15
37273,-0.51
37274,-0.78
37275,-1.51
37276,-0.9
37277,-1.39
37278,-0.18
37279,0.76
37280,1.19
37281,-1.31
37282,-0.84
37283,-2.03
37284,0.56
37285,-0.93
37286,-1.7
37287,-0.61
37288,-0.16
37289,-0.12
37290,0.35
37291,-0.27
37292,-1.57
37293,-1.11
37294,1.96
37295,0.85
37296,-1.56
37297,-0.66
37298,1.82
37299,0.97
37300,-1.32
37301,0.21
37302,0.9
37303,3.19
37304,1.75
37305,-0.85
37306,0.06
37307,0.18
37308,-0.34
37309,-0.98
37310,-0.24
37311,-0.48
37312,-0.23
37313,-0.87
37314,-0.87
37315,0.53
37316,0.17
37317,0.04
37318,-1.33
37319,-1.43
37320,-0.48
37321,-0.87
37322,-1.27
37323,-0.64
37324,0.7
37325,1.4
37326,-1.23
37327,-0.49
37328,0.69
37329,0.54
37330,-0.77
37331,0.58
37332,-0.04
37333,-0.15
37334,0.17
37335,-0.33
37336,0.96
37337,0.08
37338,-0.04
37339,0.13
37340,1.71
37341,-0.64
37342,0.89
37343,0.03
37344,0.13
37345,-0.01
37346,0.15
37347,-0.47
37348,-1.06
37349,-0.17
37350,-0.35
37351,-0.72
37352,-0.85
37353,-1.21
37354,0.19
37355,0.23
37356,-0.63
37357,-0.78
37358,-0.35
37359,1.05
37360,2.54
37361,0.66
37362,-0.12
37363,-0.19
37364,-0.01
37365,-0.32
37366,-0.23
37367,-1.08
37368,-0.43
37369,-0.59
37370,-0.77
37371,-1.03
37372,-1.54
37373,-1.42
37374,-0.41
37375,-1.54
37376,-0.5
37377,0.25
37378,-0.8
37379,-2.26
37380,-2.26
37381,-1.0
37382,-2.89
37383,-2.16
37384,2.77
37385,-0.17
37386,-0.48
37387,-3.66
37388,-1.53
37389,2.25
37390,0.71
37391,-0.52
37392,-1.25
37393,-1.14
37394,-2.31
37395,-2.11
37396,1.93
37397,0.28
37398,-2.19
37399,-3.28
37400,-2.79
37401,-0.59
37402,-4.77
37403,-1.95
37404,8.07
37405,3.69
37406,3.19
37407,3.07
37408,0.74
37409,2.12
37410,-2.2
37411,-2.14
37412,0.11
37413,0.11
37414,-1.08
37415,-1.79
37416,-0.59
37417,0.23
37418,2.24
37419,-0.36
37420,0.15
37421,0.4
37422,-0.84
37423,-2.67
37424,-2.01
37425,-0.72
37426,-0.92
37427,-1.35
37428,-0.83
37429,-0.28
37430,-0.78
37431,-1.85
37432,-1.29
37433,2.0
37434,2.23
37435,0.68
37436,0.05
37437,-0.64
37438,1.0
37439,1.04
37440,2.01
37441,0.6
37442,-1.2
37443,0.86
37444,0.84
37445,0.46
37446,0.02
37447,0.71
37448,0.99
37449,0.19
37450,-0.09
37451,-1.11
37452,0.09
37453,-0.23
37454,-0.58
37455,0.35
37456,-1.48
37457,-0.62
37458,-0.45
37459,-0.61
37460,0.15
37461,0.06
37462,0.77
37463,0.53
37464,0.14
37465,2.16
37466,3.09
37467,1.54
37468,1.6
37469,0.59
37470,1.66
37471,0.51
37472,-0.55
37473,0.65
37474,1.68
37475,1.78
37476,1.4
37477,0.02
37478,-0.42
37479,1.4
37480,-0.43
37481,-1.19
37482,1.02
37483,1.62
37484,1.22
37485,-1.0
37486,-0.31
37487,1.89
37488,3.06
37489,0.15
37490,0.44
37491,1.32
37492,-0.35
37493,-0.11
37494,1.57
37495,1.47
37496,-0.34
37497,0.12
37498,-1.69
37499,-0.63
37500,-0.9
37501,-0.2
37502,0.07
37503,0.08
37504,-1.23
37505,-1.89
37506,0.51
37507,-0.13
37508,-0.6
37509,0.72
37510,-0.33
37511,-0.57
37512,0.0
37513,-0.74
37514,-0.44
37515,0.52
37516,1.29
37517,-0.21
37518,-0.26
37519,-0.2
37520,0.46
37521,0.05
37522,0.44
37523,-1.84
37524,-1.22
37525,-0.43
37526,-0.41
37527,-1.38
37528,-0.24
37529,1.1
37530,0.36
37531,0.15
37532,0.38
37533,1.12
37534,2.83
37535,0.45
37536,1.48
37537,0.31
37538,0.54
37539,0.8
37540,-0.91
37541,-0.2
37542,0.4
37543,0.35
37544,-1.1
37545,-0.48
37546,0.41
37547,0.32
37548,0.26
37549,-0.14
37550,0.19
37551,0.86
37552,1.92
37553,0.77
37554,1.88
37555,0.14
37556,0.2
37557,-0.54
37558,1.48
37559,1.75
37560,0.05
37561,-0.1
37562,0.28
37563,1.6
37564,-0.09
37565,0.46
37566,0.72
37567,0.76
37568,0.23
37569,0.36
37570,1.09
37571,0.64
37572,1.12
37573,0.62
37574,-0.73
37575,1.19
37576,0.96
37577,1.35
37578,0.1
37579,0.91
37580,0.46
37581,0.6
37582,1.28
37583,-0.33
37584,0.0
37585,0.61
37586,1.04
37587,0.31
37588,-0.51
37589,-0.97
37590,-1.47
37591,-1.75
37592,0.94
37593,1.21
37594,0.03
37595,-0.51
37596,0.37
37597,0.11
37598,0.22
37599,1.49
37600,1.25
37601,0.96
37602,0.52
37603,0.04
37604,-0.5
37605,0.07
37606,1.38
37607,0.12
37608,0.08
37609,0.24
37610,-0.28
37611,-0.61
37612,-0.12
37613,-0.57
37614,-0.03
37615,0.46
37616,-0.28
37617,0.06
37618,0.44
37619,0.0
37620,0.27
37621,0.29
37622,0.42
37623,0.66
37624,0.19
37625,0.37
37626,0.2
37627,0.74
37628,0.24
37629,0.0
37630,0.2
37631,-0.99
37632,-0.54
37633,0.42
37634,0.59
37635,0.38
37636,0.58
37637,0.43
37638,-0.78
37639,-0.42
37640,-0.42
37641,0.76
37642,-0.02
37643,-0.87
37644,-0.31
37645,-0.7
37646,0.43
37647,0.18
37648,-0.16
37649,-0.29
37650,-1.88
37651,-0.32
37652,0.11
37653,0.12
37654,-0.42
37655,-0.98
37656,-0.69
37657,0.24
37658,-0.17
37659,0.31
37660,0.52
37661,1.27
37662,0.61
37663,0.28
37664,-0.17
37665,-0.83
37666,-0.39
37667,0.15
37668,0.13
37669,-1.01
37670,-0.41
37671,-0.19
37672,-0.17
37673,-2.08
37674,-1.43
37675,-0.37
37676,0.98
37677,-0.07
37678,-0.03
37679,-0.34
37680,1.23
37681,1.16
37682,0.42
37683,0.2
37684,0.29
37685,0.57
37686,0.12
37687,0.4
37688,0.09
37689,-1.26
37690,0.14
37691,0.07
37692,-0.03
37693,-0.27
37694,0.24
37695,-0.18
37696,-0.65
37697,-0.13
37698,-0.39
37699,-1.31
37700,-1.3
37701,-1.99
37702,-0.69
37703,1.06
37704,-2.32
37705,-0.49
37706,0.25
37707,0.42
37708,-0.83
37709,-0.22
37710,1.25
37711,1.44
37712,-0.11
37713,4.32
37714,1.24
37715,-1.15
37716,-0.47
37717,0.29
37718,0.56
37719,0.78
37720,0.15
37721,-0.03
37722,0.39
37723,-0.62
37724,-0.37
37725,0.07
37726,0.1
37727,1.64
37728,0.65
37729,0.46
37730,-0.31
37731,-0.22
37732,-0.52
37733,-0.78
37734,0.04
37735,0.1
37736,0.15
37737,-0.58
37738,-0.31
37739,-1.06
37740,0.02
37741,0.04
37742,-0.62
37743,-0.05
37744,0.07
37745,0.46
37746,0.6
37747,0.32
37748,0.01
37749,0.82
37750,0.58
37751,-0.6
37752,-0.08
37753,0.18
37754,-0.33
37755,-1.31
37756,-0.34
37757,-0.58
37758,-0.59
37759,-1.51
37760,-0.11
37761,0.28
37762,-0.34
37763,-1.12
37764,-1.63
37765,0.01
37766,0.72
37767,-1.41
37768,-0.25
37769,1.34
37770,0.3
37771,-0.7
37772,-0.05
37773,-0.03
37774,-1.18
37775,-1.45
37776,-0.09
37777,-0.2
37778,0.5
37779,-0.24
37780,-0.9
37781,-1.16
37782,-1.67
37783,-1.5
37784,0.36
37785,2.11
37786,2.8
37787,1.25
37788,2.13
37789,0.44
37790,1.14
37791,0.1
37792,0.5
37793,0.41
37794,0.35
37795,1.44
37796,1.17
37797,-0.59
37798,0.93
37799,1.18
37800,0.52
37801,1.21
37802,0.13
37803,-0.41
37804,-0.27
37805,-0.19
37806,0.71
37807,0.54
37808,0.15
37809,1.42
37810,0.26
37811,0.85
37812,1.5
37813,0.65
37814,0.17
37815,0.62
37816,0.76
37817,-0.21
37818,-0.67
37819,0.78
37820,0.67
37821,0.57
37822,-0.05
37823,-0.23
37824,0.07
37825,-1.2
37826,0.12
37827,0.19
37828,1.57
37829,0.82
37830,0.31
37831,0.45
37832,0.87
37833,-0.35
37834,0.33
37835,0.03
37836,0.04
37837,0.69
37838,0.0
37839,-0.14
37840,-0.2
37841,0.61
37842,0.37
37843,-0.13
37844,0.0
